date,advanced,Argentina,Armenia,antiguaAndBarbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,Bahamas,Belize,Bolivia,Brazil,centralAfricanRepublic,Cada,Switzerland,Chile,China,Cote,Cameroon,DRC,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAP,emdeECA,Ecuador,Egypt,EMDE,Spain,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Gambia,equatorialGuinea,Greece,Greda,Guyana,highIncome,hongKong,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Japan,stKitts,Korea,Kuwait,emdeLatAm,stLucia,lowIncome,Lesotho,Luxembourg,Latvia,Morocco,Moldova,Mexico,middleIncome,northMacedonia,Malta,emdeMENA,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Pakistan,Pama,Peru,Philippines,papuaNewGuinea,Poland,Portugal,Paraguay,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,solomonIslands,sierraLeone,emdeSSA,Slovakia,Sweden,Togo,Thailand,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Ukraine,Uruguay,US,stVincent,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
2013-10,96.01565,126.608,97.513,98.83155,100.6114,101.3858,102.5527,101.2065,100.612,97.71129,98.29223,94.97538,115.4382,84.94212,106.078,95.68012,103.8522,98.72898,115.1418,102.6588,100.5553,114.862,98.12505,110.0028,96.20582,96.93691,98.68466,93.98468,97.90636,94.28338,97.12015,111.0075,98.58849,101.213,98.75356,102.6835,100.3419,100.1158,105.4025,98.15196,100.7905,104.1534,106.8787,87.00427,81.99661,105.8489,96.63249,94.50684,99.29312,96.15618,100.8305,95.86108,96.6486,86.35671,92.09691,98.22516,84.58931,104.0501,102.8596,100.4413,78.61372,100.115,105.209,104.2754,99.27888,98.943,105.3226,84.22724,101.4183,99.17566,97.1004,102.499,99.43446,102.9331,102.8534,98.07722,95.79539,64.86414,98.76154,116.2396,96.0937,100.6699,95.28083,111.437,102.1067,98.37259,101.2432,106.3386,118.1317,96.35929,99.53829,113.8109,100.212,105.3187,93.05523,102.6003,112.3402,116.9746,127.6591,98.0373,101.8163,105.0895,99.71074,102.4095,110.2943,92.45847,86.91211,100.7346,108.4786,96.4527,107.8374,96.2563,97.72366,146.58,114.0611,98.19843,100.4247,78.95449,105.5723
2013-11,96.07899,128.2366,99.23287,99.4872,99.30794,101.3527,102.5229,101.0199,100.5436,98.3263,99.05388,95.44687,116.1602,81.76953,106.4407,94.73069,103.7155,96.05554,116.0943,101.7449,100.1792,115.8394,96.36914,110.3646,95.52121,92.2021,98.76388,94.06119,97.84415,94.64166,98.86331,111.649,98.01265,102.3598,100.5281,102.7613,100.0771,100.0314,105.3233,97.92556,99.07735,105.3737,107.3053,85.10596,76.69041,105.5643,95.49474,94.62991,99.45419,96.21394,101.6602,95.43755,95.427,85.17698,92.4694,97.7479,85.55519,104.8953,103.2307,100.1398,77.2249,100.0117,106.4197,104.8389,98.51235,99.96379,105.7041,82.59724,101.3001,99.02598,96.66136,104.8661,100.1408,103.0242,102.6444,97.39347,96.77321,63.81355,98.99086,118.6209,96.20132,100.362,94.24162,111.1578,102.7161,99.01203,100.8483,106.5832,118.6778,96.11538,99.36727,114.7686,100.1164,104.6529,93.45041,103.5866,113.4939,117.9908,127.1865,98.10919,101.7543,103.3257,99.16407,101.9061,111.8507,91.00325,85.92827,100.0717,109.2954,97.39233,109.8779,97.15258,97.60047,153.026,115.2278,98.26652,99.79693,77.25643,102.7703
2013-12,95.91509,125.6121,99.79775,98.5768,95.76928,102.33,101.8479,101.8636,101.2682,98.3876,98.72583,95.25015,116.7147,80.52098,110.0465,92.83456,104.7048,94.49747,117.319,102.6934,101.1285,115.5567,95.77889,110.391,95.84261,90.95452,99.82564,93.62236,98.17089,94.2234,101.1264,112.2303,97.3723,102.2387,98.60755,102.6663,100.8196,101.1805,104.6962,98.66012,100.7538,106.6708,106.1203,83.58862,75.72064,106.5069,96.73441,94.42118,99.65339,96.05877,101.8256,95.57385,94.92624,82.40548,91.73406,98.67064,86.00162,108.0374,103.7093,100.8488,74.52716,99.29126,107.1717,105.7919,97.95866,99.6335,105.7256,81.23686,101.9903,99.64004,96.68617,104.0648,100.9757,102.9145,103.0063,98.81542,96.90427,62.15631,97.83876,118.5827,96.4896,101.2594,92.49771,111.0993,102.5516,97.99163,101.1569,106.2732,120.8011,97.17456,100.0642,110.7032,100.361,104.0148,92.76972,103.4759,112.3507,120.1683,128.5503,97.58871,102.2384,103.3449,99.1829,100.1902,112.1867,91.04917,83.73022,99.2764,109.7864,97.41542,109.3111,97.22634,97.22431,155.1257,115.8136,98.12516,99.27408,75.87432,103.2087
2014-01,96.12645,119.0366,102.981,98.84941,94.92421,102.1209,102.229,101.7248,101.807,98.57721,99.22169,95.79364,117.9657,80.41728,110.3813,90.75019,104.1914,93.32366,119.6685,102.4385,100.6988,116.4273,94.97631,110.502,95.46778,91.48072,99.70423,94.03458,98.35007,93.85727,102.7502,114.0703,96.16554,103.3296,100.0899,103.0513,100.8171,101.1213,104.2945,98.46595,101.1465,107.6107,105.4342,77.47249,76.1881,107.3507,96.7608,94.6587,99.93759,96.27501,102.216,95.2592,95.06766,83.11757,90.97084,98.45273,87.30246,110.1971,104.0522,100.8819,74.25068,99.392,106.9399,106.4119,97.54913,99.23184,106.8161,78.56085,101.9539,100.007,97.68968,104.7491,100.4089,103.3012,103.09,98.24827,98.07724,64.20121,97.16698,118.7919,96.94182,101.2321,92.82373,112.3946,103.0921,100.0851,101.0217,105.2269,122.173,97.49504,99.51106,111.6407,100.6455,102.8859,92.13132,104.2875,111.6332,121.1632,131.1771,96.51422,101.9657,103.9477,98.61155,99.26216,112.3757,94.33566,80.20606,98.368,111.0495,98.41286,111.6272,98.13081,97.86011,159.618,117.0195,98.39337,99.31286,73.25358,105.134
2014-02,96.36443,111.1649,100.8563,98.63723,96.00153,102.3492,102.9919,101.8124,101.5067,98.79716,99.24685,95.96213,119.1947,81.43315,112.3818,90.29733,105.0354,90.92949,119.2498,102.7441,101.0142,116.7754,91.78652,105.9904,96.064,91.74628,100.0274,93.55791,98.84553,93.77833,102.6576,113.9196,94.15958,103.6551,101.0067,102.5418,100.9396,101.4667,102.8449,98.91877,102.4037,108.3159,106.6308,74.18757,76.61585,107.8661,96.69124,94.35061,100.0358,96.48082,102.4383,94.44223,92.45052,84.68574,90.57455,98.60518,87.51693,111.5642,102.8581,100.9508,75.37701,99.7546,106.4341,106.2325,97.30038,102.9928,107.9001,78.25431,101.9533,100.4727,97.45409,103.2146,99.96069,102.7959,102.6184,98.7686,98.16087,66.94568,96.882,116.3865,97.2048,101.4364,93.63882,112.1123,103.5529,99.79004,101.5301,105.2043,122.2277,97.77751,99.60968,115.3889,101.6938,98.76955,91.81709,103.9285,111.8288,123.4606,131.6668,95.53323,102.269,103.7323,100.624,99.99827,113.474,96.07117,80.87254,97.05453,112.2317,92.13807,110.2561,98.00703,97.53745,163.9969,117.1965,98.38664,99.91992,73.2623,102.8019
2014-03,96.43667,112.5406,99.52213,97.92329,97.08987,102.8566,101.5051,102.0415,101.4094,97.93532,99.20597,95.69149,118.2386,83.63561,115.2918,90.13459,105.8959,90.03906,116.1056,103.2826,101.4926,116.7501,92.89782,101.7883,96.60901,91.98311,100.352,93.76768,98.96215,93.7236,102.4433,111.8589,92.72811,103.9407,101.1764,102.125,101.0585,101.8841,103.4233,99.12424,104.4311,107.8174,106.719,70.423,76.31394,108.6804,96.88379,93.21932,99.5155,96.53833,102.6532,94.93935,92.08663,88.3909,92.6626,99.07525,87.06867,111.6683,103.6639,101.2571,75.42171,98.836,106.6863,106.3108,98.98766,102.9443,107.1376,79.67442,102.1178,100.8022,97.02466,103.2295,100.8026,102.3716,102.6976,99.41882,97.87876,68.73026,97.56431,116.804,96.4349,101.7655,94.8128,114.4817,103.4685,105.9794,101.9799,104.9863,121.8968,97.3149,99.60571,117.0017,101.6666,96.67279,93.69714,103.5452,111.6458,121.9398,130.889,96.2387,102.6446,103.8165,101.18,100.7319,114.2909,96.0521,80.90723,97.07988,109.2435,82.02589,108.3158,97.85365,97.02197,169.1308,116.7394,98.29879,101.4119,75.25118,95.72309
2014-04,96.58819,112.7035,99.78532,98.00277,99.43832,102.6574,101.1597,101.3105,101.2364,97.33015,98.72097,95.27984,116.748,87.37913,116.2126,91.13793,105.3995,91.49617,113.4888,102.8965,100.8808,116.4393,96.65783,102.6811,96.40366,91.5023,99.69245,93.25133,98.92117,93.75159,100.6637,109.7721,94.42385,103.3653,101.3003,102.3746,100.7314,101.5728,103.2417,98.69778,103.4283,108.8258,105.3792,65.67219,76.54252,108.0341,96.26595,92.87334,98.63656,96.69489,103.5294,95.74796,93.61135,87.80255,94.07892,98.5893,86.02448,112.1935,103.3325,100.9127,76.74923,98.18839,109.3958,105.9323,101.55,101.8855,107.2163,80.95365,101.8202,100.589,96.67688,104.2375,101.2552,102.6187,102.4131,98.3016,97.3132,71.32596,97.94516,119.3975,95.94298,101.4978,95.32138,115.0846,103.3687,110.052,102.2052,105.2057,121.2746,97.43013,99.36468,115.7792,102.2373,98.88596,94.96832,103.4163,111.8118,125.1629,130.6378,97.63029,102.3236,101.7145,101.7272,100.8885,112.6963,95.63113,85.28133,98.16846,108.7795,71.445,105.8523,97.57343,96.85948,176.3172,116.4565,98.48243,100.4605,76.82766,93.88308
2014-05,96.55332,114.382,98.92101,97.90795,99.36364,102.3938,101.2667,100.5832,100.1062,97.25864,98.5363,94.97491,116.6089,87.98522,117.6034,92.27088,105.1645,91.73174,112.4857,102.7776,100.5192,116.4945,97.96197,101.9331,95.91938,91.26064,98.87336,93.47208,98.44559,93.57606,100.9509,108.933,96.43528,102.9396,98.86626,102.8846,100.0859,100.7889,103.5934,98.10607,100.7833,109.4945,103.9867,63.86028,66.40965,107.8802,95.45494,92.83318,97.84784,96.65597,103.3401,95.7846,94.07717,86.84603,96.24275,97.85059,86.56218,111.8674,103.591,100.1874,77.49669,100.1346,111.3393,105.8275,102.8462,101.3583,106.887,82.1672,101.3994,99.84745,96.15189,102.0215,101.7874,103.1886,102.529,97.60404,97.08872,71.53238,98.61197,120.4056,96.08263,100.7969,96.16202,114.7512,103.2451,108.5259,102.3217,107.0481,121.5673,96.97794,98.88316,115.7989,102.6855,102.3147,96.91315,103.3408,112.1972,124.5404,130.4193,98.17868,101.9121,101.5199,100.3438,100.2672,113.043,94.53273,87.09664,98.3545,108.2555,73.63247,104.7773,97.40373,96.24916,185.6266,116.2414,98.62593,100.6417,77.85772,88.35041
2014-06,96.52567,115.7879,97.91297,98.19576,100.3318,102.0137,101.996,100.0351,99.27843,98.32125,98.46043,95.0725,117.9262,87.74179,117.8021,92.90195,104.6794,92.07955,112.8283,101.8642,99.40332,116.4721,99.45088,102.8215,95.44074,90.76288,98.45046,93.52444,98.09243,93.04646,102.1968,109.0223,97.41701,102.9153,99.13661,103.2715,99.42089,100.2508,103.8045,97.50212,101.2735,110.6654,102.9355,62.43979,72.74597,107.198,95.29675,92.85909,97.52671,96.6422,103.2459,95.9483,93.06835,84.60692,96.34724,97.12614,87.25666,111.6016,104.5268,99.54352,77.20431,98.66899,111.9286,106.0607,103.5166,101.2716,106.5658,80.46484,101.0502,99.37151,96.06425,100.3001,101.4054,103.5817,101.5258,97.00266,97.57932,72.36223,99.21307,120.7195,96.92387,100.354,94.64334,114.9771,103.746,109.4526,102.1795,107.7544,121.9312,97.47912,98.5725,116.5389,102.6804,104.8262,97.05559,103.7811,112.0986,125.4627,132.3941,97.66651,101.355,100.5602,99.66206,100.3715,114.6424,93.26705,86.43206,99.34001,106.5113,73.24019,105.3881,97.59912,96.30014,193.5565,115.9232,98.73397,101.1428,76.31238,93.87809
2014-07,96.50812,117.9415,97.98787,98.67452,100.479,101.9283,102.4942,100.0797,99.80727,98.41876,98.56653,95.03736,118.5899,87.97476,118.3077,93.43548,104.4355,91.09553,113.4313,101.8828,101.1108,116.3508,100.888,105.77,95.46784,91.00459,98.31452,93.58773,98.11371,92.97952,105.3173,109.8012,97.40846,102.9635,102.2864,103.989,99.06726,100.3719,103.6027,97.41865,100.2446,111.7926,102.9056,62.63206,72.26876,105.7318,95.30454,92.88,97.84273,96.61589,103.9232,95.21758,92.12505,86.83159,97.76942,96.8537,86.53609,110.8607,105.5777,99.26755,77.28682,98.85763,111.5823,105.7375,104.5332,101.3626,105.9239,80.49164,100.8948,99.55918,96.11344,99.13197,101.5096,104.3885,101.8935,97.00768,98.06319,72.93355,100.099,121.6444,96.81689,100.3685,93.44834,116.0075,102.6611,110.8567,102.6133,108.8865,121.6668,97.12937,98.34807,119.8715,102.3409,104.6735,98.23775,103.9347,112.0363,124.6342,131.7928,98.3582,101.3452,98.7323,99.59107,101.1338,116.0783,91.3924,87.06128,99.12653,104.5487,73.88241,105.7116,97.47891,96.29736,201.3099,115.8999,98.95704,100.2279,77.02182,97.33753
2014-08,96.34005,119.7586,98.89296,99.22704,100.1408,101.7163,105.2955,99.29788,99.55994,98.87898,98.31682,95.7332,119.7857,86.84953,118.5892,92.03043,104.1066,88.34618,115.3487,101.2995,100.07,116.6944,99.2086,106.4738,94.84763,89.48045,97.7722,93.71792,97.59753,93.65319,102.681,111.3785,95.60998,103.701,104.8787,104.4037,98.74705,100.0049,103.7291,96.99275,99.43612,110.803,106.6332,61.81079,71.65207,105.9022,94.63406,93.02379,98.50027,96.42274,101.3493,95.17409,90.46437,87.09183,97.92894,96.09519,87.84403,111.4587,103.971,98.74551,76.56851,98.96463,111.7046,105.825,104.5108,103.5996,106.8158,81.31261,100.5691,99.55395,96.64584,102.1892,100.9498,104.9112,101.3667,96.09214,98.90574,74.65386,100.7406,122.6623,97.16265,99.97936,94.17759,113.2832,103.3467,103.8865,101.9197,108.6372,122.0884,95.24953,98.13812,120.6559,101.719,102.2475,98.44763,104.943,112.375,124.0262,132.3837,99.06082,101.21,98.69755,98.57241,101.6916,118.6377,91.99657,86.48435,99.67674,106.0469,68.56037,104.0296,98.11011,97.14544,210.0293,116.5994,98.97975,100.811,77.77112,98.6965
2014-09,95.98966,122.7737,100.8587,100.6452,98.51219,101.0665,106.9799,98.31639,98.40036,99.85336,98.88743,96.58766,120.9936,85.7107,117.6248,91.95507,103.1669,87.71461,117.9715,99.32293,98.5203,118.3842,96.11359,107.5818,93.8493,89.02839,96.70245,94.41724,96.93119,94.09832,104.2414,113.4755,94.26396,105.4132,107.6201,105.2728,97.96183,99.43458,103.8935,95.98926,98.49052,110.1333,108.6458,62.16042,73.9011,104.3987,93.91116,93.53551,99.76392,96.09277,104.9636,95.48065,89.68312,86.9234,98.71946,94.78338,89.04437,110.8224,101.1682,97.68226,74.1388,99.80939,111.5685,106.815,105.0308,103.8964,107.7407,80.25709,99.77952,99.05945,95.98776,101.8314,101.3246,105.8397,100.7307,94.71942,100.2562,76.20085,100.7036,123.2936,97.20642,99.10476,94.30733,111.5302,104.5696,108.7994,101.1137,109.1293,123.3589,94.2176,97.39148,120.4028,101.223,99.67703,99.27955,106.3549,111.9116,126.1023,132.4432,98.77922,100.5603,97.66032,96.45136,102.2272,119.2427,92.00555,86.01451,100.014,106.6292,71.87063,103.6163,99.20469,97.94712,220.8628,118.0576,99.02858,101.2446,76.54036,100.3238
